Auction_ID,Risk_State,Winning_Bid_Change_Pct,Final_Payment_Change_Pct,Entry_Change,Overrun_Change
1,L,NaN,NaN,-2,-0.00140861647672913
2,L,NaN,NaN,0,NaN
3,H,34.5860327701597,41.4107372998424,0,0.00364853159854972
4,H,NaN,NaN,2,NaN
5,L,NaN,NaN,1,NaN
6,H,-0.790989600464794,2.49725985264826,-2,0.00384219111742636
7,L,NaN,NaN,-1,NaN
8,L,-12.6893988067646,-13.3865598431234,1,-0.000693953697354713
9,L,NaN,NaN,0,NaN
10,L,NaN,NaN,1,NaN
11,H,25.945882467027,12.3715022696519,-1,-0.00913297848355306
12,H,NaN,NaN,-2,-0.00642627795353544
13,L,NaN,NaN,1,NaN
14,L,-2.520917946368,-2.08450883024953,-1,0.000398257154560613
15,H,72.7699286162083,74.715163179444,-2,0.000841328450957926
16,H,-15.8511957213939,-26.0650588455477,-2,-0.0160559663029273
17,H,78.5599927231298,95.1705018808875,-2,0.00641368285138826
18,H,41.5925107429962,44.9443298854101,-1,0.00228446705911217
19,L,NaN,NaN,-1,NaN
20,L,-16.5512827967724,-30.900234835588,-1,-0.0190288462524423
21,L,NaN,NaN,1,NaN
22,L,-6.45886745904262,-17.0056206751195,-1,-0.0139519284208621
23,L,-13.4824962807237,-10.7021514150231,-1,0.00274189225182535
24,L,NaN,NaN,0,NaN
25,L,-29.0145423557645,-32.7155360258047,-1,-0.00593996861123168
26,H,NaN,NaN,0,NaN
27,L,-37.3463304823122,-29.6955521109625,-1,0.0131855382604618
28,L,5.85989591102674,17.8520293704545,-2,0.00768064440504589
29,L,NaN,NaN,-2,0.00713254113801903
30,H,NaN,NaN,-3,0.000875946652486331
31,L,0.324216027180594,2.28643574795224,-1,0.00144445411414383
32,H,49.0741223883033,57.5344503422285,-2,0.00405197176409246
33,H,NaN,NaN,0,NaN
34,L,NaN,NaN,-1,NaN
35,L,NaN,NaN,1,NaN
36,L,NaN,NaN,0,NaN
37,L,NaN,NaN,0,NaN
38,L,29.1253719319502,29.9661111909398,-1,0.000585448412422404
39,L,NaN,NaN,-1,NaN
40,H,5.05343645652773,6.90942954297517,1,0.00177449960089043
41,L,NaN,NaN,-2,0.0130334989697473
42,H,38.9824945702548,46.7379835451795,-1,0.00399434304262847
43,H,NaN,NaN,0,NaN
44,L,NaN,NaN,-3,-0.0120288572083608
45,L,NaN,NaN,0,NaN
46,H,NaN,NaN,-1,NaN
47,H,-4.56803742059258,-15.8176937280166,0,-0.0151474797979985
48,H,NaN,NaN,0,NaN
49,H,10.1463116293728,1.26195429278035,-1,-0.00919933963147088
50,H,-11.4933855068861,-12.6695789202249,-1,-0.00116426162059059
51,H,NaN,NaN,0,NaN
52,L,NaN,NaN,-3,-0.00412991733689792
53,L,NaN,NaN,0,NaN
54,H,-5.78187011423204,9.27036422730817,-1,0.0124802437930908
55,L,NaN,NaN,-1,NaN
56,H,-14.4359049125585,-19.2516187118044,1,-0.00535500863679217
57,L,NaN,NaN,0,NaN
58,L,NaN,NaN,1,NaN
59,L,-3.07669988935579,5.04705140563884,-2,0.00720219889586926
60,L,NaN,NaN,1,NaN
61,L,NaN,NaN,1,NaN
62,L,NaN,NaN,1,NaN
63,H,10.6062134976455,10.2819729525246,1,-0.000222072622888744
64,L,NaN,NaN,1,NaN
65,L,NaN,NaN,-1,NaN
66,H,-25.9040988743348,-24.7037288775711,0,0.00166992937263255
67,L,50.3154356336354,36.9342156304101,-2,-0.0108165105652357
68,H,NaN,NaN,-1,NaN
69,H,NaN,NaN,0,NaN
70,H,NaN,NaN,-2,-0.00239620521725772
71,L,NaN,NaN,-1,NaN
72,H,-4.0777369882109,-11.1287400348762,-2,-0.0064647739615975
73,H,23.2017180991828,28.001789074832,-1,0.00283478742692869
74,H,NaN,NaN,-2,0.00444206350124207
75,L,1.706584106559,2.62981164654226,-2,0.000834466556464422
76,H,-19.8601176479759,-21.165325999474,1,-0.00157818925919484
77,L,NaN,NaN,1,NaN
78,L,NaN,NaN,-3,-0.00278564133113444
79,L,19.0877818345676,12.951216539767,-1,-0.00446094250173037
80,L,NaN,NaN,-1,NaN
81,H,5.86466157698339,11.6676197578016,-1,0.00391549278045172
82,H,-25.7397764182961,-23.8740423112439,-1,0.00248605613398467
83,L,25.999636732499,20.9538839146821,-1,-0.00361196588866909
84,L,4.04994030136972,4.04994030136972,-1,0
85,H,7.0549749893362,3.22530914534269,-2,-0.00318312207069205
86,L,39.9997426552467,39.8540498840344,-1,-8.61425551183237e-05
87,L,NaN,NaN,-3,0.000292263869522663
88,H,NaN,NaN,0,NaN
89,L,NaN,NaN,-2,-0.00158612959283902
90,H,5.10078387447792,6.87229558514344,-1,0.00133396615338957
91,L,NaN,NaN,1,NaN
92,H,NaN,NaN,0,NaN
93,H,NaN,NaN,1,NaN
94,H,-24.7836833455052,-16.5523032786223,-1,0.0115967463761201
95,H,25.9997108733674,35.2047568997777,0,0.00513831576524106
96,H,NaN,NaN,1,NaN
97,L,NaN,NaN,1,NaN
98,H,0.587666893573713,0.660599524753326,0,5.477459287416e-05
99,L,-34.4247895786631,-34.437145216349,0,-2.20832908144203e-05
100,H,NaN,NaN,0,NaN
101,H,8.98358132269144,19.719874341051,-2,0.00677806954067574
102,H,NaN,NaN,0,NaN
103,L,NaN,NaN,0,NaN
104,H,11.8385613985174,5.18106236108092,0,-0.00646665899362019
105,H,NaN,NaN,-1,NaN
106,L,-27.7185663245327,-26.0185347750545,1,0.00241838254390694
107,L,55.0023342380987,71.0297977856863,-1,0.00706681014020222
108,L,7.33388897148632,5.04694825575614,0,-0.00207137485308449
109,L,NaN,NaN,-2,-0.00498975054135377
110,H,11.9024679035768,11.0444050950489,-1,-0.000764776016937002
111,L,NaN,NaN,0,NaN
112,L,55.221972308454,68.028573200038,-1,0.00584709022229268
113,H,24.5658533247119,16.0807067092518,-1,-0.0087786269060763
114,H,7.91678925881843,16.8432699388628,-2,0.00836103254668993
115,H,NaN,NaN,-1,NaN
116,H,66.1610915413905,61.7817845074869,-2,-0.00227531152192852
117,H,NaN,NaN,-2,0.00339232539524828
118,L,-28.8189285608209,-25.3484949104273,-1,0.00558993681187177
119,L,-14.2992696648767,-13.4859216811522,0,0.00091345818853332
120,L,-9.35410504490243,7.50034633040471,-1,0.0133829735835053
121,H,26.102980082551,23.4735508888374,1,-0.00175542134034677
122,L,NaN,NaN,-1,NaN
123,L,-15.9597507063791,-27.5665865996662,-2,-0.0146868675880517
124,L,NaN,NaN,-1,NaN
125,H,NaN,NaN,0,NaN
126,L,36.8754562386583,56.1638323411817,-1,0.0093289450623842
127,L,22.6647400837101,24.890998569913,-1,0.00149686782130785
128,H,NaN,NaN,1,NaN
129,L,44.2938867139403,51.5102017939669,-2,0.0035794291755455
130,L,87.8598580059798,79.173924828494,-1,-0.00365191685738385
131,L,NaN,NaN,-3,0.00417399324862848
132,L,NaN,NaN,-2,-0.000953508464114128
133,H,NaN,NaN,0,NaN
134,L,NaN,NaN,-2,-0.00103281934564704
135,H,17.0701928741106,9.98164100238395,-1,-0.00637578659223276
136,H,NaN,NaN,0,NaN
137,H,-7.48883415247196,-6.8044814155198,-1,0.000729754938552526
138,H,NaN,NaN,1,NaN
139,L,37.8847271737607,50.5439194892199,-1,0.00687654891040614
140,H,NaN,NaN,0,NaN
141,L,15.1725350638589,23.0658106387666,-1,0.00482350833679068
