Metric,All,Low_Risk,High_Risk
Mean_Winning_Bid_Change_Pct,3.05800556293788,3.59371755444567,2.40324646220614
Mean_Final_Payment_Change_Pct,3.37621567214246,3.94367073566965,2.68265948338699
Mean_Entry_Change,-2.025,-1.99090909090909,-2.06666666666667
Mean_Overrun_Change,-0.000141815730234777,-7.02785322356771e-05,-0.000229250083344787
