Auction_ID,Risk_State,Winning_Bid_Change_Pct,Final_Payment_Change_Pct,Entry_Change,Overrun_Change
1,L,1.03571518755198,-1.07116446954095,0,-0.0159132228317624
2,H,-0.140125972834533,-12.6459101142224,0,-0.108201742613763
3,H,0.879646058010557,6.64745890482372,0,0.0406053678651677
4,L,0.739817677916052,0.165157713025359,0,-0.00430446185261224
5,L,-1.45786733530293,-7.56360007231681,0,-0.0495384691406995
6,L,-0.804711349201207,1.84146882795941,0,0.0195233880398618
7,L,1.06943676074794,6.14330915023377,0,0.0356998076062904
8,L,1.02354417472763,3.58517342446984,0,0.0186149291055553
9,L,6.66232830848264,1.28129640418605,0,-0.0400547103197441
10,H,-1.16620681535104,-3.3244997820902,0,-0.0166898304091153
11,L,2.29883390095766,1.0322236640247,0,-0.00937908340267501
12,H,0.315135249919614,8.07696142356049,0,0.0540072109816608
13,L,0.59190656787358,-1.44214322404154,0,-0.0155668116067665
14,H,1.66861421257871,6.18270348280133,0,0.0320972742169251
15,L,7.90715908996821,11.9814805213005,0,0.0273239043859831
16,L,1.42544815711456,9.52877626543096,0,0.0559180653557535
17,L,0.995481736217085,-1.38974609836654,0,-0.0181221138023699
18,L,2.96049020950194,2.87250381608307,0,-0.000641122984988307
19,H,1.4023035796333,16.0258943253589,0,0.0951969920087552
20,H,1.62740823524628,4.04719572388002,0,0.0174231434176731
21,H,-1.67422860753049,0.474351616603057,0,0.0167805862502972
22,H,-17.2899763777207,-15.717582840903,0,0.0170284567237975
23,H,0.523154690838015,12.7060742659625,0,0.0816463330083771
24,L,1.52454769812251,5.72708384987009,0,0.0297936520909733
25,L,-7.6415533935658,-6.34984419728926,0,0.011256688319329
26,L,-7.86080196015129,-7.7515252247581,0,0.000988718548654788
27,H,1.30257796019022,4.36894127360475,0,0.0222047222668099
28,H,0.0271606405451035,14.3971219638736,0,0.094451526291158
29,L,0.857977266984783,-6.97452857278483,0,-0.0635797789626044
30,H,3.2607109488794,-6.51926329248031,0,-0.0789942960546598
31,H,2.81314032919119,6.24490885336204,0,0.0243649372235137
32,H,1.31677406074134,2.9430302118068,0,0.011868216557427
33,L,-0.613606480578157,-1.01129828428244,0,-0.00302688664707129
34,H,11.7570943749929,12.8523950335794,0,0.00725682701272601
35,L,19.3415672382792,21.1440608626389,0,0.0111831288701368
36,L,1.13343218754761,-3.14557583413586,0,-0.033313662345989
37,H,2.80930189942055,-7.01748956503438,0,-0.07952037313486
38,L,1.07035710521994,0.0139141632623799,0,-0.00792278644494226
39,H,1.44142122469937,-9.33679661961643,0,-0.0892005994305417
40,L,-1.56359897156348,-2.58612136411108,0,-0.00791275162634597
41,L,-9.84785744916837,-11.9154581561769,0,-0.0204588121212262
42,L,0.620654173959943,8.43948513375426,0,0.0540232109317638
43,H,-1.96442118082285,14.1861849582445,0,0.106809134687926
44,L,4.97512853245829,9.07789157777533,0,0.0281617805649017
45,L,-1.5193896004883,-0.391700059056239,0,0.00870612095809942
46,H,0.528848415212681,3.64504449851076,0,0.0225864775891572
47,H,1.39696251445406,9.82338663038719,0,0.0578430169234532
48,H,-18.5960114869125,-18.7946657530507,0,-0.00229003156221519
49,H,1.86214610052674,3.30050067903189,0,0.0105117329487788
50,L,2.26152878308333,10.9479112025487,0,0.0587372601329874
51,H,10.3086442949216,-2.32424629830072,0,-0.0976555870795844
52,L,2.91597759473102,6.34121669091939,0,0.0240679068689019
53,H,2.65127165031006,1.56786812992039,0,-0.00801688238783205
54,L,9.87866627560558,9.07376132361136,0,-0.00555365836359634
55,L,0.951851049439592,2.84545291855546,0,0.0138131595957216
56,H,0.337887296905588,12.4797492941849,0,0.0811507199184963
57,L,-0.348739124908033,0.0635421394987438,0,0.00308695180562324
58,L,0.780138627519017,6.02700055540664,0,0.037406448858024
59,L,-1.98561523696118,-7.88045883141573,0,-0.0489967858503653
60,L,-1.59010631579606,3.1823287956739,0,0.0349546970549731
61,L,1.66347516120148,0.587987342589313,0,-0.00803550107500095
62,L,-0.719025454184864,5.2410768219083,0,0.0435113774943305
63,L,-11.1805879632041,-13.9648052198629,0,-0.027742793589335
64,L,0.589536591664843,4.54299752112488,0,0.0285835138697996
65,L,-0.682544027549758,-4.02383274336132,0,-0.0262369767582148
66,L,0.951767940452863,1.81116225016093,0,0.00627027301381611
67,L,-0.814008062507237,10.9336437075332,0,0.0794524851411935
68,H,1.65041876788285,2.46344053109328,0,0.00596544361315587
69,H,0.861966552455899,6.50242426156983,0,0.0398471978662625
70,H,-0.879600183285536,4.08602165990246,0,0.0359220903849663
71,H,0.283754762692148,-0.710105563969211,0,-0.00755253436234049
72,H,-2.80962874747515,10.7696396794094,0,0.0973362771466955
73,L,-0.626815800310156,3.28237028700441,0,0.0285096841897794
74,L,0.323319514179267,0.0849449641182328,0,-0.00177393090091693
75,H,1.30416573778897,6.83824226786121,0,0.0390904000551862
76,H,0.529565343939916,2.16957073580733,0,0.0120767323790946
77,H,-0.949421127368183,-9.44957735495376,0,-0.0708909822552395
78,H,13.5583277348829,4.27865295908445,0,-0.0671453791022822
79,L,-0.664366186914931,-5.84058117217195,0,-0.0412508457162524
80,H,1.59025789649684,4.05594808718923,0,0.0176578295565925
81,L,-7.34902043020776,-12.3355694012645,0,-0.0454716563237638
82,L,0.898719285441395,3.90584889878591,0,0.0217248569424665
83,H,2.7699603457937,-2.14246834908071,0,-0.0376828298028815
84,H,1.32738678583064,6.01225401104674,0,0.0331788316774762
85,L,-1.0421831933027,-7.43252630344764,0,-0.0521802565159446
86,L,1.57723685259054,3.28508571442162,0,0.0123523067987948
87,L,4.20864712245894,6.49824451787027,0,0.0160373348846189
88,L,-0.593398609320514,-1.48057555409494,0,-0.00680675076319337
89,H,0.892074850455824,2.0651375952349,0,0.00867820049562351
90,L,-0.15093779187076,-0.934378677266264,0,-0.00591511562369362
91,L,0.288233135249429,6.12111030420402,0,0.0413158726828223
92,H,-4.9848061462471,-9.22028058362066,0,-0.0376537625051125
93,L,-1.10010103142858,0.580912948065845,0,0.0126161701889093
94,L,7.64390383262984,25.334154617069,0,0.106643094785083
95,L,8.66720007872412,11.646409950166,0,0.0200972520765688
96,L,7.45526006694472,8.72064108485295,0,0.00875562855490886
97,L,-3.4361389648489,-7.75487436492907,0,-0.0366015167939951
98,H,1.71213869037165,1.18815411919162,0,-0.00389116878070195
99,H,-4.69268303300869,-3.4107417042652,0,0.010615564136076
100,L,1.51191126399943,7.03893093453003,0,0.0389798307924146
101,H,-6.62739916683081,-3.48222801190653,0,0.0269514043088813
102,L,-0.551238005695475,-5.38287924024939,0,-0.0385019852569209
103,L,-13.3645317552825,-13.5264045518395,0,-0.00163764587253235
104,H,3.75185805281294,2.22310450458856,0,-0.011288195743301
105,L,17.2883562977631,7.50932140897999,0,-0.068744675260231
106,H,-8.57031516194911,-2.75466730385406,0,0.0498367525760025
107,L,-0.773511159216419,-4.0074381649631,0,-0.025357731988351
108,H,-9.04349865758494,-25.4388896259989,0,-0.183771535613753
109,H,0.793872323970447,-1.98470510921689,0,-0.0214293032375803
110,L,2.60303196129287,3.5726934716681,0,0.00701460022216494
111,L,1.17108436725955,0.497691236089259,0,-0.00497752923616024
112,H,2.30568271419835,25.8603971769765,0,0.14118011370603
113,L,-0.37940014573277,-3.43446623641599,0,-0.0237340066783917
114,L,-0.233873893425958,0.439219750330719,0,0.00504458663059015
115,H,20.2075236765466,27.4900070788115,0,0.0430823891175356
116,H,27.542073235855,33.6065662548872,0,0.0342019535276629
117,H,32.2912754530621,41.1893929788235,0,0.0475359800785322
118,L,3.16371190771858,5.03351256401803,0,0.013225640299663
119,H,1.7889912934792,5.06147791976096,0,0.0234461475827875
120,L,0.398989992700833,-1.92460130958449,0,-0.017825492360244
121,L,18.8510490836834,17.2669401126797,0,-0.0101782518358476
122,H,-11.2697367806614,-26.8744494738798,0,-0.182224769864711
123,L,1.28785262858012,3.59247127518325,0,0.016574425832105
124,L,1.08656551445114,-11.317466670339,0,-0.105582656169027
125,H,2.43677534033228,4.19474165314926,0,0.01269429249847
126,L,2.54434881375058,1.59479872355488,0,-0.00698796293075254
127,L,-8.85685002592797,4.14925859150397,0,0.103039521176614
128,L,7.25291448756813,6.66421719749524,0,-0.00417008397538143
129,H,1.33150569365437,3.80471956284538,0,0.0178581819100307
130,L,2.06398556415266,2.76724929032694,0,0.00508228647824116
131,L,2.13267308697946,-0.0622563097549543,0,-0.0164162937196649
132,H,3.3568730120085,12.9675394310801,0,0.0640688647991333
133,L,0.249763094479454,1.71516595489639,0,0.0107913549975255
134,L,-8.76548609566138,-2.98862303568979,0,0.0490243683132731
135,H,3.66067358379493,11.2178557362321,0,0.0511960405230352
136,L,-10.3492981651059,-18.9123948899,0,-0.0880334653502787
137,L,-0.0180968714054218,-3.13770786024546,0,-0.0242451538750901
138,H,0.961805123250397,-2.33998952862069,0,-0.0255355357808159
139,H,21.289386867721,33.8581285996747,0,0.0706034328746946
140,H,10.5659898391218,15.3303094839359,0,0.0311433911813761
141,L,0.869408507106788,2.80025197140166,0,0.0141192913647317
142,H,10.9907258785635,11.24251967486,0,0.0017085562774678
143,L,0.320186187193309,7.58004105700129,0,0.0507697372149483
144,L,9.97225551517195,13.3509577534902,0,0.0223196569663964
145,L,2.19671015760802,10.606556971682,0,0.0571091459125054
146,H,1.33572856223242,-3.69003445702651,0,-0.0391297963738171
147,L,0.640365301802654,18.2661920889897,0,0.11261505355068
148,L,2.68563787970516,3.60686223981572,0,0.00670369623347034
149,L,0.325478013820577,-0.818772941866461,0,-0.00858625825750436
150,L,2.03651213208038,3.0452124539961,0,0.00737245584728996
151,L,15.8591980401498,16.285567561734,0,0.00271588719234828
152,L,0.365555397870851,-1.53745920157108,0,-0.014469921760713
153,L,1.13053658755393,-4.19943410684508,0,-0.0419032249071759
154,L,-1.90936521223515,-4.83259600111107,0,-0.0234582260769237
155,L,0.954876571654163,-3.52073456657848,0,-0.0347963830535324
156,L,-0.26339605408302,6.28053981873972,0,0.046536951162779
157,L,-8.57746498046519,-6.64955839091212,0,0.0169907127581609
158,L,12.5942899218278,12.9938591365617,0,0.00266368710063691
159,L,-0.566028776982654,0.411435789865247,0,0.00735303577417101
160,H,3.3516110549009,-1.72894740963807,0,-0.0389809553919118
161,H,0.636851382941773,4.02221335240433,0,0.0246036351574449
162,H,3.81487555960192,7.12510708347487,0,0.0231351753941474
163,H,0.994061159473214,5.93889552778254,0,0.0350737700264563
164,H,5.74226120451496,-0.540882190775208,0,-0.0476865932211267
165,L,-0.0603386053729355,3.08270791838062,0,0.0229987483962867
166,H,9.20405077979055,12.6826372862312,0,0.0232833954654583
167,L,1.37530625590011,6.40357389891372,0,0.0354015565792579
168,L,0.778922248018896,4.00676466902362,0,0.023283396707559
169,L,3.44493760345453,13.0742993108114,0,0.0639631913513897
170,H,0.860831115950228,2.20910422356823,0,0.0099465318052151
171,H,0.950606297865318,-6.60450309872453,0,-0.0608737892531788
172,L,0.245549604792108,0.371252816480105,0,0.000939730111524817
173,L,0.14517522739129,-3.74507749042071,0,-0.0304892773118318
174,H,0.99092167193542,2.08874249803192,0,0.00811823458240934
175,L,3.93391923587836,6.92616281668223,0,0.0210661481219896
176,H,1.80801029640716,5.34702179031235,0,0.0252397410352263
177,L,25.7559543758144,23.820699160327,0,-0.0117055657661157
178,L,-12.3565027178064,-3.88927770651202,0,0.0757100396586127
179,L,2.76928587720365,2.82947103068099,0,0.000435477211333857
180,H,2.9456733131411,-6.85529545497647,0,-0.0791435936716391
181,H,0.0915752270993866,2.72550802366199,0,0.0192353270589379
182,L,0.274557453954573,11.2913618825577,0,0.0745999586513775
183,H,3.48861485259105,-0.0228103127382583,0,-0.0264063632385982
184,L,1.03149060197746,-3.50080927795639,0,-0.0353671007952934
185,L,-0.0516718939495087,2.52283920580137,0,0.0188171880950374
186,L,-1.67307784136691,5.70569800851914,0,0.0524311689845746
187,H,1.86102284983867,1.87581448423959,0,0.000109607008808466
188,H,7.23477155298569,-3.49372411954919,0,-0.0840399176569286
189,L,0.608925677799938,11.3506109268378,0,0.0727181993916507
190,H,-0.491038577322767,10.3312925972058,0,0.0741230803614219
191,H,0.793360805437893,-2.1217248515182,0,-0.0242303385511561
192,L,0.750722403528087,-0.430654179683126,0,-0.00895739500653947
193,L,-0.885516279105203,-12.7147436507423,0,-0.102359311045689
194,H,-11.8866329280388,-7.16160028023584,0,0.0438086577402731
195,H,1.1923067244624,-4.34429168892383,0,-0.0434775726109847
196,H,1.41572297499713,-1.03758169728548,0,-0.0185974099938526
197,L,0.932048982116275,0.947508815234051,0,0.000113374363263974
198,H,1.24105283337656,11.1750303698206,0,0.067027301037651
199,H,1.67170885184618,-1.1850627614153,0,-0.0218868797597449
200,H,0.508486492804806,-3.84142963835153,0,-0.0340454536785574
