Metric,All,Low_Risk,High_Risk
Mean_Winning_Bid_Change_Pct,0.705841710030063,0.229465745729116,1.29997353067507
Mean_Final_Payment_Change_Pct,2.30712108287851,1.66134181907114,3.11253117594163
Mean_Entry_Change,0,0,0
Mean_Overrun_Change,0.00264377641692108,0.00264274605611773,0.00264506147365335
