Metric,All,Low_Risk,High_Risk
Mean_Winning_Bid_Change_Pct,1.1318006612745,0.514425643417185,1.87129381453216
Mean_Final_Payment_Change_Pct,2.54037666975417,1.93065411016785,3.27070369167625
Mean_Entry_Change,-2.96,-2.89908256880734,-3.03296703296703
Mean_Overrun_Change,0.00079899294427544,0.000888458139273798,0.000691831337079604
