Metric,All,Low_Risk,High_Risk
Mean_Winning_Bid_Change_Pct,1.33923766872134,0.327433854196096,2.6269879781171
Mean_Final_Payment_Change_Pct,2.78525709699512,1.56667864014927,4.33617513298074
Mean_Entry_Change,0,0,0
Mean_Overrun_Change,0.00783402064946777,0.00589420904267539,0.0103028717853854
