Auction_ID,Risk_State,Winning_Bid_Change_Pct,Final_Payment_Change_Pct,Entry_Change,Overrun_Change
1,L,-0.0301486231959127,1.18329408409287,0,0.0027071421102593
2,L,1.83809607433086,-0.995209426296257,0,-0.00643907724578371
3,L,-0.2542786662736,-2.1906025793666,0,-0.00445875115716221
4,L,0.371025548821733,1.12682038837411,0,0.00167093877683974
5,H,0.525969535121605,11.7457888176649,0,0.0225844824861178
6,H,0.644393160254456,-2.72661394129323,0,-0.00780164569121253
7,L,-0.291736063645069,-2.24299861872838,0,-0.00449017811484007
8,H,1.23707486060421,-18.5373369063477,0,-0.055000372870047
9,H,-5.90677746307837,-16.624026300439,0,-0.0311449332393436
10,H,0.125296313898348,4.56855546849893,0,0.0096034001670901
11,L,-0.396469952685593,-1.21739766848623,0,-0.00186021404360567
12,L,0.898063949845993,3.02100948172796,0,0.00465859695105669
13,L,1.78190925203241,0.562600521432813,0,-0.00272576722855145
14,H,1.01748890276838,0.259089415395257,0,-0.00170346821117529
15,L,2.51159788034842,1.87852797168222,0,-0.00138730283632615
16,H,2.63812520744088,10.2690308174155,0,0.0155696925417827
17,H,0.157307117703487,6.29748529772843,0,0.0129658541542363
18,L,-7.95410038086812,-9.93056880095794,0,-0.00549211801945593
19,L,0.47406856018432,2.73398550430095,0,0.0049646271711673
20,L,2.67424560024408,0.495459872328746,0,-0.00485777606087087
21,L,0.289672645102603,5.33899447991121,0,0.0108374276819062
22,H,1.31668187929676,2.9464857456878,0,0.00356574248042169
23,H,-0.749841366138099,-0.951704437958767,0,-0.000462221821497744
24,L,5.49861972555603,5.8480389582704,0,0.000778692655115987
25,L,-0.634400670613582,4.32907344301698,0,0.0107378447065535
26,H,1.85180883088882,3.00237624261047,0,0.00251229786122209
27,H,2.79429149071893,18.8332903234301,0,0.0305076429156509
28,L,0.650758423576377,3.50834079904912,0,0.00624228560123655
29,H,2.75459208777709,5.74038888669181,0,0.00638018564459161
30,L,1.56130729131672,0.700904818290941,0,-0.00191882412264568
31,H,0.791803431038499,-8.98027733353068,0,-0.0243093300798408
32,H,2.43276589388305,17.2590563449972,0,0.0286051624445432
33,L,0.364016580989574,-0.940114104115787,0,-0.00298020159466067
34,L,-0.194068629131346,-4.69768034730394,0,-0.0106535366767117
35,L,0.936019483975489,-0.755664383739844,0,-0.00383821748794064
36,L,-0.450465364763564,13.3760387872487,0,0.027624937527171
37,H,1.57273208993412,5.50572845472918,0,0.00842255289695423
38,H,1.75145089867438,1.65856988410494,0,-0.000205599911839521
