Auction_ID,Risk_State,Winning_Bid_Change_Pct,Final_Payment_Change_Pct,Entry_Change,Overrun_Change
1,L,12.4339674290312,6.23321043355835,-2,-0.00604449491840189
2,L,6.58086150968217,6.03253360618207,-1,-0.000537572463793115
3,L,1.10640758969017,-5.65773204768399,-2,-0.00739837062279292
4,L,46.4365129670905,29.8369089669895,-3,-0.0119115990989508
5,L,NaN,NaN,-5,0.000347878118012276
6,L,-15.9777884714053,-18.8456214705541,0,-0.00389909897270346
7,L,-25.4882470258721,-30.8014199024498,-1,-0.00938329547921721
8,L,-16.2639603747051,-12.8311023124111,-3,0.00422215568064414
9,H,-24.5532510014329,-26.0531524292594,1,-0.00253491157532755
10,H,12.2999346764142,20.3224483283254,-4,0.00599870174724793
11,L,114.08393842853,114.08393842853,-2,0
12,L,41.2800476736713,67.5552507026649,-1,0.015949721334878
13,H,NaN,NaN,-3,-0.00372508407723028
14,L,1.75497924306965,10.8254916324613,0,0.00738031253601107
15,H,1.32179915797639,-2.70674034271248,-2,-0.0037441241447953
16,L,1.06680155985134,4.38450879675255,-2,0.00286053873071965
17,H,-0.299503051227291,11.1968261862933,-1,0.00933267097787757
18,H,1.26467124913673,9.00351098043555,-3,0.00643309676128041
19,L,7.49158639589524,12.387654450114,-4,0.00395129132334793
20,L,NaN,NaN,-3,-0.00368833430424716
21,L,28.0443501359924,23.4789506462567,0,-0.0033535169122296
22,L,56.1361338248064,56.6042328427436,-3,0.000268460919341379
23,L,2.22444373840837,0.128106628648429,0,-0.0018837227865546
24,H,-17.2618024890588,-26.7368042816844,1,-0.0143795563598633
25,L,-2.18929231513108,-7.52136038214801,-2,-0.00537640594696125
26,L,63.294644017664,54.7074637081558,-1,-0.00501983819329538
27,H,20.4686142928973,33.5082237825636,-2,0.0104808367568954
28,H,-35.4413282856055,-38.5656878426214,-1,-0.00726642177197595
29,L,1.16318464527377,5.8332792342937,-1,0.00398241678864347
30,L,3.53568740909115,5.0750950411688,0,0.00154471024840797
31,L,-4.87600246578138,-5.65615449113511,-1,-0.000906678395152974
32,H,13.3183338329039,14.133805142271,-3,0.000778280951119023
33,H,NaN,NaN,2,NaN
34,H,42.2732715009812,39.3094193050146,-3,-0.00211296461630195
35,H,10.0577979106561,32.3100276517044,-1,0.0152116247799672
36,L,-17.7871107905926,-22.3295849082653,-3,-0.00654820542183616
37,L,-4.12147162264273,-5.0576609082494,-1,-0.000927557479610805
38,H,19.0192165328599,2.80419714452744,-3,-0.0171568024179157
39,L,50.6192483349332,49.9596933006828,-2,-0.000396686383964243
40,L,11.1236650243641,10.874653978777,0,-0.000202691898609234
41,H,-14.1942057745381,-25.1670714568264,1,-0.0158020150489915
42,H,-13.3195949316247,-16.5076869417072,-2,-0.00406109784527664
43,H,15.5476989274616,7.18464333520212,-3,-0.00707002652612604
44,H,-17.6739261382499,-24.4838143580616,-1,-0.0101031452072359
45,L,2.24303182940003,-3.4373084420687,-3,-0.00556648440588176
46,L,1.70038928450353,-7.90789569179116,-1,-0.00976869782813539
47,L,0.830909580062977,7.69047172127872,-2,0.00577855073733485
48,L,68.6474803581533,75.0084748556682,-3,0.00328194024790157
49,H,0.923623675466228,-5.09674126941604,-1,-0.00575484862240304
50,L,10.3362176890747,15.5927767197616,0,0.00428614733078896
51,L,1.2446585867583,12.8584143550545,-2,0.00928714320780197
52,H,41.4692189852934,28.1836729625537,-3,-0.00940263847307804
53,H,0.506399938960948,-6.74279139430537,-2,-0.00790908637000624
54,H,14.6813534157387,8.79443987738437,0,-0.00489611676609969
55,L,2.64803114924445,1.44149992000852,-1,-0.00107215591006603
56,H,12.0481315007907,7.34893037518311,-2,-0.00396224233792891
57,H,21.281246507498,22.6295018111925,-1,0.0010222681138029
58,L,NaN,NaN,-4,-0.00680809030439714
59,L,-4.48251052873872,-8.25302353742514,-1,-0.00433775665192485
60,H,-20.7656274692709,-13.8253369173214,-1,0.00937514498081737
61,H,28.9505444063219,26.1121939622772,-1,-0.0020413405248014
62,H,-3.52030405244505,-14.0302520462561,-2,-0.0151980663874748
63,L,7.95805412082516,6.28210554515469,-1,-0.00187150410176382
64,L,-14.5682580756822,-15.8986009611075,1,-0.00169456131667663
65,L,-21.2028600876111,-15.5257612910251,-1,0.00932537002078973
66,L,14.3446414989247,21.199626326784,-2,0.00509869012162543
67,H,19.7967169796855,20.8277409854373,-2,0.000771536736940026
68,H,22.8681194636796,15.8090071959907,-2,-0.00549612656859523
69,L,24.7161910671443,27.5178662701293,-2,0.00258777275048819
70,H,28.6730108540148,46.0248890162662,-2,0.0117826424118602
71,L,-16.506478900133,-10.2031868569948,0,0.00839859223153602
