Metric,All,Low_Risk,High_Risk
Mean_Winning_Bid_Change_Pct,6.65717970589542,4.66828973007,8.81181051303963
Mean_Final_Payment_Change_Pct,7.74125133178896,5.28976671150336,10.3970263370984
Mean_Entry_Change,-2.405,-2.23076923076923,-2.59375
Mean_Overrun_Change,0.000559492988123736,0.000294366919454536,0.000846712895848702
