auction_id,mechanism,risk,sigma,N_potential,delta,kbar,n,win_score,win_b0,win_b2,win_e0,win_e2,epsilon,pay_final,overrun,skipped,scale_s
68,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.113875765262512,0.00985050633065578,0.104025258931857,0.0138436819906285,0.996506008617104,-0.0715932796262526,0.106064792453299,-0.00781097280921315,0,0.15
68,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.114107695670486,0.114107695670486,0,2.22044604925031e-16,0.985108460218227,-0.0951140313299888,0.114107695670486,0,0,0.15
69,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112690621967159,0.0609888358210248,0.0517017861461343,2.22044604925031e-16,0.977004908617901,-0.0482584300330038,0.109006687640796,-0.00368393432636265,0,0.15
69,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.125518997732836,0.125518997732836,0,0.344893801299892,0.977615754546087,-0.10556038444797,0.125518997732836,0,0,0.15
70,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112826098717123,0.0549209026662923,0.0579051960508309,2.22044604925031e-16,0.979316936288216,-0.12266388171769,0.104525565738742,-0.00830053297838147,0,0.15
70,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.113995556406015,0.113995556406015,0,0.0482728810251125,0.968986413369851,-0.0747660053510681,0.113995556406015,0,0,0.15
71,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,14,0.112839349021675,0.0455798592924314,0.0672594897292432,2.22044604925031e-16,0.975698102381811,0.0734462138413227,0.116144770653935,0.00330542163226057,0,0.15
71,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,9,0.114501241439081,0.114501241439081,0,2.22044604925031e-16,0.979847600193448,-0.180043186069033,0.114501241439081,0,0,0.15
72,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112109815631402,0.0819167672846545,0.0301930483467477,2.22044604925031e-16,0.968988543794408,-0.0818202140427915,0.108703083556548,-0.00340673207485374,0,0.15
72,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,11,0.112272215654539,0.112272215654539,0,2.22044604925031e-16,0.968922569020369,0.0383884111302129,0.112272215654539,0,0,0.15
73,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.111833562718459,0.0755581062041719,0.036275456514287,2.22044604925031e-16,0.959379019680516,0.0574863120085933,0.112445360324746,0.000611797606287323,0,0.15
73,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,12,0.115146559605447,0.115146559605447,0,2.22044604925031e-16,0.985538249904527,-0.0223667683896626,0.115146559605447,0,0,0.15
74,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,14,0.11297999128749,0.0470547617208255,0.0659252295666649,2.22044604925031e-16,0.982306024497818,-0.0796771303849477,0.106560778778721,-0.00641921250876909,0,0.15
74,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.112630043897207,0.112630043897207,0,2.22044604925031e-16,0.972078021192825,0.0639075591108065,0.112630043897207,0,0,0.15
75,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112407211530897,0.0719969967785616,0.0404102147523359,2.22044604925031e-16,0.972796509381857,-0.0277203314832781,0.11018772808476,-0.00221948344613751,0,0.15
75,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,13,0.126854589754882,0.126854589754882,0,0.329892973777951,0.994096107285148,0.0568180253157604,0.126854589754882,0,0,0.15
76,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113090160698028,0.0339909689500104,0.0790991917480181,2.22044604925031e-16,0.981933994109096,0.0344092588801735,0.114382898800013,0.00129273810198463,0,0.15
76,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.114581687645843,0.114581687645843,0,2.22044604925031e-16,0.980557015720722,-0.0770375205788919,0.114581687645843,0,0,0.15
77,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112573373899854,0.0551995081754628,0.057373865724391,2.22044604925031e-16,0.970491410452136,0.0375460679920528,0.113034515108873,0.000461141209019592,0,0.15
77,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.114277144535686,0.114277144535686,0,2.22044604925031e-16,0.977871450343452,0.208767443500338,0.114277144535686,0,0,0.15
78,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,14,0.114227651619198,0.0712396806353771,0.0429879709838208,0.0492701657773595,0.973757246109895,0.0732670882328292,0.116249132339456,0.00202148072025854,0,0.15
78,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.112322159402749,0.112322159402749,0,2.22044604925031e-16,0.96936299034637,0.131888479148053,0.112322159402749,0,0,0.15
79,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.111605663205556,0.0963320268475155,0.015273636358041,2.22044604925031e-16,0.963428038544449,-0.101606562640334,0.109495174676025,-0.00211048852953136,0,0.15
79,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.1141888064842,0.1141888064842,0,2.22044604925031e-16,0.985823723129176,-0.107734775814065,0.1141888064842,0,0,0.15
80,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,14,0.113158003266903,0.0357941606738199,0.0773638425930832,2.22044604925031e-16,0.986569226548528,0.0198429205489781,0.113654071605638,0.000496068338735153,0,0.15
80,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,12,0.113667983085059,0.113667983085059,0,2.22044604925031e-16,0.981230923779579,0.139942972543884,0.113667983085059,0,0,0.15
81,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112859392046336,0.0533204573757145,0.0595389346706213,2.22044604925031e-16,0.979925835095976,0.0805425771321726,0.116459616891624,0.00360022484528792,0,0.15
81,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.114742828857999,0.114742828857999,0,2.22044604925031e-16,0.990709281995851,0.0346832857260279,0.114742828857999,0,0,0.15
82,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,14,0.113145186026373,0.0308514405421316,0.082293745484241,2.22044604925031e-16,0.983616544158455,-0.0379290307503664,0.108675608078162,-0.00446957794821101,0,0.15
82,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.113869156655049,0.113869156655049,0,2.22044604925031e-16,0.974273673574316,0.0244129051917047,0.113869156655049,0,0,0.15
83,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113208024507453,0.0268077280860325,0.0864002964214201,2.22044604925031e-16,0.985779437023176,0.0777658336898848,0.11869835473324,0.00549033022578783,0,0.15
83,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.115432567960352,0.115432567960352,0,2.22044604925031e-16,0.988060368944894,0.198339455120767,0.115432567960352,0,0,0.15
84,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112706905148007,0.060292892624576,0.0524140125234309,2.22044604925031e-16,0.977270357317429,0.0593068488745151,0.114624063291424,0.00191715814341666,0,0.15
84,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,13,0.112363612889896,0.112363612889896,0,2.22044604925031e-16,0.969728540882143,-0.0546837755301233,0.112363612889896,0,0,0.15
85,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.111892993915457,0.0741403238775633,0.0377526700378941,2.22044604925031e-16,0.96015705814607,-0.00576963283841836,0.110170997433518,-0.00172199648193905,0,0.15
85,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.113840935199158,0.113840935199158,0,2.22044604925031e-16,0.974024807117178,-0.0292694141860812,0.113840935199158,0,0,0.15
86,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112928044900129,0.0498530775560944,0.0630749673440348,2.22044604925031e-16,0.981243724048933,0.188203537567778,0.123615925393139,0.0106878804930102,0,0.15
86,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.131328359087962,0.131328359087962,0,0.412364477070132,1.00769317069282,-0.0787641558201928,0.131328359087962,0,0,0.15
87,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.111388979025799,0.101871390786498,0.00951758823930129,2.22044604925031e-16,0.961282743823217,-0.0592142263349189,0.110456907499589,-0.00093207152621072,0,0.15
87,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.113872626542779,0.113872626542779,0,0.014773903718452,0.978404038646731,-0.089277747023154,0.113872626542779,0,0,0.15
88,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.113095840944892,0.0400960952520886,0.0729997456928031,2.22044604925031e-16,0.984942715815819,0.123508088475809,0.121012722078361,0.00791688113346879,0,0.15
88,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.113321978724253,0.113321978724253,0,2.22044604925031e-16,0.978179739304504,-0.0186761759979037,0.113321978724253,0,0,0.15
89,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,14,0.112589007278523,0.0651583568188671,0.0474306504596559,2.22044604925031e-16,0.975413044781315,-0.049279502025957,0.109085473164259,-0.00350353411426371,0,0.15
89,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,12,0.11404009664641,0.11404009664641,0,2.22044604925031e-16,0.984512348506299,-0.078037993638668,0.11404009664641,0,0,0.15
90,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113275175598083,0.0216465500725417,0.0916286255255413,2.22044604925031e-16,0.988533162932512,0.00406010618427463,0.112596507027617,-0.000678668570466459,0,0.15
90,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.115006368183723,0.115006368183723,0,2.22044604925031e-16,0.984301994051748,0.016677049387474,0.115006368183723,0,0,0.15
91,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,14,0.11246495261975,0.0699003822917297,0.0425645703280199,2.22044604925031e-16,0.973599443538909,-0.0656951870809608,0.108544936866843,-0.00392001575290693,0,0.15
91,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,13,0.114925830784157,0.114925830784157,0,2.22044604925031e-16,0.992323054997442,-0.0506380573135803,0.114925830784157,0,0,0.15
92,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.111447162645478,0.100415761870888,0.0110314007745907,2.22044604925031e-16,0.961846945854523,0.184803032513926,0.113064917330446,0.00161775468496742,0,0.15
92,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.112482631859885,0.112482631859885,0,2.22044604925031e-16,0.970778091395834,0.113158118433877,0.112482631859885,0,0,0.15
93,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,14,0.113095549940627,0.0336967411461774,0.0793988087944495,2.22044604925031e-16,0.982091800400018,0.00982233552204403,0.112453541964765,-0.000642007975862127,0,0.15
93,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.115058941032968,0.115058941032968,0,2.22044604925031e-16,0.984765599429406,-0.115354570771639,0.115058941032968,0,0,0.15
94,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112711168841074,0.0601092840054923,0.0526018848355813,2.22044604925031e-16,0.977340377836925,-0.00863396836829987,0.11106506699585,-0.00164610184522321,0,0.15
94,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.111792680872714,0.111792680872714,0,2.22044604925031e-16,0.964693868164778,-0.0666639929413424,0.111792680872714,0,0,0.15
95,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113073960760912,0.0348600529631192,0.0782139077977924,2.22044604925031e-16,0.981467720983915,0.00829899907127445,0.112273575946839,-0.000800384814072408,0,0.15
95,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,12,0.113930865098616,0.113930865098616,0,2.22044604925031e-16,0.974817839799407,0.0101112298261721,0.113930865098616,0,0,0.15
96,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112959978968748,0.0404363957102087,0.0725235832585398,2.22044604925031e-16,0.978470665174265,0.191297360214986,0.125272164492704,0.0123121855239553,0,0.15
96,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.114834384584258,0.114834384584258,0,2.22044604925031e-16,0.982785383810116,0.0899643706302462,0.114834384584258,0,0,0.15
97,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.113036400286828,0.043808240213604,0.069228160073224,2.22044604925031e-16,0.983537035641948,0.290260256027383,0.131990883022128,0.0189544827352996,0,0.15
97,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,11,0.113326332853502,0.113326332853502,0,2.22044604925031e-16,0.978218135184769,-0.0153559692561192,0.113326332853502,0,0,0.15
98,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.11299609508929,0.0461518411212954,0.0668442539679943,2.22044604925031e-16,0.982648547380911,0.00400427483010649,0.112103912947407,-0.000892182141882705,0,0.15
98,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,13,0.112267316212647,0.112267316212647,0,2.22044604925031e-16,0.968879363831305,-0.00238000105941674,0.112267316212647,0,0,0.15
99,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113219544225198,0.0259966418839495,0.0872229023412485,2.22044604925031e-16,0.98621269804969,0.130552397119739,0.123404134718028,0.0101845904928297,0,0.15
99,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,15,0.113714280939668,0.113714280939668,0,2.22044604925031e-16,0.97290792547531,0.05346382801451,0.113714280939668,0,0,0.15
100,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113266356434584,0.0223937075281578,0.0908726489064257,2.22044604925031e-16,0.988134995112267,0.0867156656064314,0.120068234246488,0.00680187781190424,0,0.15
100,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.114048201970252,0.114048201970252,0,2.22044604925031e-16,0.975852556112466,-0.0210713394975124,0.114048201970252,0,0,0.15
101,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113305057057147,0.0188925421294428,0.0944125149277038,2.22044604925031e-16,0.989999418828572,-0.00774673594205494,0.111629488215243,-0.00167556884190345,0,0.15
101,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,12,0.114377143778741,0.114377143778741,0,2.22044604925031e-16,0.978753277893112,-0.153376997760613,0.114377143778741,0,0,0.15
102,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112737116275836,0.0589791441854904,0.0537579720903461,2.22044604925031e-16,0.97777125468746,0.001173330736736,0.11160521988672,-0.00113189638911672,0,0.15
102,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.11237774408269,0.11237774408269,0,2.22044604925031e-16,0.969853155078276,-0.144520662378997,0.11237774408269,0,0,0.15
103,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112459173229872,0.0588302299596004,0.0536289432702713,2.22044604925031e-16,0.968518984886532,-0.106218136723088,0.105074513227665,-0.00738466000220715,0,0.15
103,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,12,0.116242446459905,0.116242446459905,0,2.22044604925031e-16,0.995202155135162,-0.134171023266335,0.116242446459905,0,0,0.15
104,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112801573846558,0.047071160233357,0.0657304136132006,2.22044604925031e-16,0.974892748236302,-0.121280793051265,0.103179427112842,-0.00962214673371528,0,0.15
104,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.117895908436497,0.117895908436497,0,0.107694684312916,0.97602151892452,0.0542627478898591,0.117895908436497,0,0,0.15
105,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,14,0.113240521046583,0.0244491710413135,0.0887913500052692,2.22044604925031e-16,0.98703878892573,0.0162187933651521,0.113529766175943,0.00028924512936071,0,0.15
105,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,12,0.116594221298371,0.116594221298371,0,2.22044604925031e-16,0.998304226016005,-0.122898157007131,0.116594221298371,0,0,0.15
106,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,14,0.123782847541318,0.0222917586327887,0.10149108890853,0.293113809646734,0.993727656317827,-0.186546820639173,0.104213420591912,-0.0195694269494061,0,0.15
106,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.114251082013286,0.114251082013286,0,2.22044604925031e-16,0.977641621734099,-0.179262573877577,0.114251082013286,0,0,0.15
107,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113069503242912,0.0350953061560741,0.0779741970868378,2.22044604925031e-16,0.981341466958517,-0.00100902503541725,0.111535941193207,-0.00153356204970505,0,0.15
107,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.114180651861464,0.114180651861464,0,2.22044604925031e-16,0.977020544562512,-0.0780671691747788,0.114180651861464,0,0,0.15
108,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.11884736406665,0.011260398592012,0.107586965474638,0.153481375832396,0.996938313662823,0.0764659452965698,0.126744705541005,0.00789734147435557,0,0.15
108,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.114826355242526,0.114826355242526,0,2.22044604925031e-16,0.982714578326668,-0.220944709372623,0.114826355242526,0,0,0.15
109,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113087094864425,0.0341571871780013,0.0789299076864236,2.22044604925031e-16,0.981844833328058,0.0601082576040054,0.116398448458853,0.00331135359442788,0,0.15
109,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.11566747062957,0.11566747062957,0,0.0305928509757506,0.980541205044096,0.0790461583318226,0.11566747062957,0,0,0.15
110,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.110795247819234,0.110795247819234,0,2.22044604925031e-16,0.955936450632292,-0.101155374270711,0.110795247819234,0,0,0.15
110,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,12,0.114791210897596,0.114791210897596,0,2.22044604925031e-16,0.991135931022969,-0.0944993657758673,0.114791210897596,0,0,0.15
111,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.111538983188008,0.0980719709342285,0.0134670122537796,2.22044604925031e-16,0.962754704848453,-0.0661811933446079,0.110146137400065,-0.00139284578794312,0,0.15
111,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.113935978764523,0.113935978764523,0,2.22044604925031e-16,0.983594201780018,-0.0870260577589812,0.113935978764523,0,0,0.15
112,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112938257535659,0.0414114438162965,0.0715268137193627,2.22044604925031e-16,0.977945673336336,0.0156049288870608,0.11247695266229,-0.000461304873369137,0,0.15
112,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,15,0.113779026925019,0.113779026925019,0,2.22044604925031e-16,0.973478877719166,-0.033214993872881,0.113779026925019,0,0,0.15
113,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113396139813883,0.00382474182528274,0.1095713979886,2.22044604925031e-16,0.997983500972229,0.0924628354607744,0.123306471339795,0.0099103315259115,0,0.15
113,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.113486527763604,0.113486527763604,0,2.22044604925031e-16,0.970899520810016,-0.0732915232827928,0.113486527763604,0,0,0.15
114,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112391461036013,0.0608760401605185,0.051515420875495,2.22044604925031e-16,0.967405806801803,-0.155900667987527,0.102681068929163,-0.00971039210685054,0,0.15
114,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.114750699489968,0.114750699489968,0,2.22044604925031e-16,0.982047419546017,-0.0959913535787201,0.114750699489968,0,0,0.15
115,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112286686235667,0.0639063755805312,0.0483803106551358,2.22044604925031e-16,0.965754565253979,0.109138236162782,0.115910023234043,0.00362333699837628,0,0.15
115,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.115645955609325,0.115645955609325,0,2.22044604925031e-16,0.989942094866293,0.0622121747010794,0.115645955609325,0,0,0.15
116,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,13,0.112812206292872,0.0466564136583712,0.0661557926345009,2.22044604925031e-16,0.975116792516781,0.0136947745627447,0.11207202664468,-0.000740179648191924,0,0.15
116,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,15,0.114486419908264,0.114486419908264,0,2.22044604925031e-16,0.979716910985028,-0.201979725352899,0.114486419908264,0,0,0.15
117,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112726623205299,0.0594388472958001,0.053287775909499,2.22044604925031e-16,0.977596011297567,0.0506109820905207,0.114229711148044,0.00150308794274516,0,0.15
117,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,12,0.112310043360891,0.112310043360891,0,2.22044604925031e-16,0.969256146600647,-0.0463724372104431,0.112310043360891,0,0,0.15
118,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112802127412951,0.0470496606305854,0.0657524667823661,2.22044604925031e-16,0.974904363492745,0.0571838614332244,0.114912007356501,0.00210987994354987,0,0.15
118,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,15,0.114940400284893,0.114940400284893,0,0.0267552477863289,0.975332707366212,0.0526311247661458,0.114940400284893,0,0,0.15
119,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112630782312204,0.0634785961833821,0.0491521861288222,2.22044604925031e-16,0.976054665787132,-0.0625500809110174,0.108379343568745,-0.00425143874345896,0,0.15
119,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.11169376582569,0.11169376582569,0,2.22044604925031e-16,0.963821600708028,-0.0130249522288957,0.11169376582569,0,0,0.15
120,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112326367096771,0.074829837009053,0.0374965300877176,2.22044604925031e-16,0.971710571217096,-0.10145183759909,0.10746151979826,-0.004864847298511,0,0.15
120,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.113121320750722,0.113121320750722,0,2.22044604925031e-16,0.976410269323832,0.139150614538927,0.113121320750722,0,0,0.15
121,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.113002076284551,0.0458118280129316,0.0671902482716198,2.22044604925031e-16,0.982777500394825,0.00157475420470173,0.111950700386203,-0.00105137589834889,0,0.15
121,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.112780765286254,0.112780765286254,0,2.22044604925031e-16,0.973407133985355,0.0954135003881714,0.112780765286254,0,0,0.15
122,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112895019904437,0.0432848470654866,0.0696101728389505,2.22044604925031e-16,0.976936191426117,0.0467289037974435,0.114542351273199,0.00164733136876227,0,0.15
122,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,15,0.113686760349274,0.113686760349274,0,2.22044604925031e-16,0.972665239496328,-0.145595761598225,0.113686760349274,0,0,0.15
123,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,14,0.112852000927972,0.0536800069017124,0.0591719940262591,2.22044604925031e-16,0.979789075324147,0.00113923902830612,0.111723491258764,-0.00112850966920736,0,0.15
123,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,13,0.117411201764044,0.117411201764044,0,0.0493360797279637,0.998773437362542,-0.00964847340967607,0.117411201764044,0,0,0.15
124,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,14,0.1128746662393,0.0441382694705471,0.0687363967687533,2.22044604925031e-16,0.976475979424244,0.155986991467116,0.121979693563657,0.00910502732435634,0,0.15
124,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.116048592540866,0.116048592540866,0,2.22044604925031e-16,0.993492684388184,-0.0898665616431879,0.116048592540866,0,0,0.15
125,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113059050365524,0.0356407120267368,0.0774183383387873,2.22044604925031e-16,0.981048699880172,-0.0844489470122887,0.105053975048736,-0.0080050753167884,0,0.15
125,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.114178251124784,0.114178251124784,0,2.22044604925031e-16,0.976999374399013,-0.112719804696529,0.114178251124784,0,0,0.15
126,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.11334623383302,0.0169321220593313,0.0964141117736889,2.22044604925031e-16,0.993669313460269,0.0612375661421074,0.118640031860148,0.00529379802712795,0,0.15
126,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.113777569728864,0.113777569728864,0,2.22044604925031e-16,0.982197297356474,-0.0931264046864469,0.113777569728864,0,0,0.15
127,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.11302569774838,0.044442920806947,0.0685827769414333,2.22044604925031e-16,0.983296499601032,0.113211238225666,0.119644466404871,0.00661876865649076,0,0.15
127,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.116612532598727,0.116612532598727,0,0.0371227952223371,0.995559267543085,0.118380320808934,0.116612532598727,0,0,0.15
128,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112665305084471,0.0620548363294787,0.0506104687549922,2.22044604925031e-16,0.976598171670935,-0.0183396388357663,0.110552749864738,-0.00211255521973322,0,0.15
128,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.112615308568509,0.112615308568509,0,2.22044604925031e-16,0.971948080021214,0.077921227088339,0.112615308568509,0,0,0.15
129,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.11285608244371,0.0534817649683524,0.0593743174753577,2.22044604925031e-16,0.979864481821518,0.111028070937077,0.118252765727345,0.00539668328363448,0,0.15
129,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.114707299866087,0.114707299866087,0,2.22044604925031e-16,0.990395975188388,-0.00405280413006591,0.114707299866087,0,0,0.15
130,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113180134504438,0.0286745983609858,0.0845055361434518,2.22044604925031e-16,0.984781479479664,0.0643993720831134,0.117336188733742,0.004156054229304,0,0.15
130,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.114580275994346,0.114580275994346,0,2.22044604925031e-16,0.980544567294673,-0.0324858255814128,0.114580275994346,0,0,0.15
131,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,14,0.113144899386707,0.0308686446628709,0.0822762547238362,2.22044604925031e-16,0.983607331892138,-0.148573235186875,0.0995721227064816,-0.0135727766802255,0,0.15
131,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.113933459704027,0.113933459704027,0,2.22044604925031e-16,0.974840719556296,0.209098924647108,0.113933459704027,0,0,0.15
132,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112574232103215,0.0657418047844733,0.0468324273187415,2.22044604925031e-16,0.975190085396708,-0.0567760127592245,0.108753365089778,-0.00382086701343717,0,0.15
132,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,12,0.112278114918554,0.112278114918554,0,2.22044604925031e-16,0.968974590670333,-0.136011454759437,0.112278114918554,0,0,0.15
133,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,14,0.113115408050822,0.0387945508383168,0.074320857212505,2.22044604925031e-16,0.985435097656782,-0.0725154835820086,0.106643519122463,-0.00647188892835861,0,0.15
133,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.112453623301058,0.112453623301058,0,2.22044604925031e-16,0.970522283995831,-0.0104071483929311,0.112453623301058,0,0,0.15
134,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112575885300449,0.0656767900579924,0.0468990952424571,2.22044604925031e-16,0.975214932712414,-0.0386203481787814,0.109602228681605,-0.00297365661884474,0,0.15
134,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.11362801306239,0.11362801306239,0,2.22044604925031e-16,0.980878455502462,0.0181980487242382,0.11362801306239,0,0,0.15
135,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113140550440779,0.0311284727906242,0.0820120776501544,2.22044604925031e-16,0.983468191597416,0.0365198705760229,0.114779812947823,0.00163926250704419,0,0.15
