auction_id,risk,sigma,n,up_win_score,up_pay_final,fp_win_score,fp_pay_final,scale_s,n_level
81,H,0.0995,5,0.113114862311024,0.111719813217041,0.114821197574567,0.114821197574567,0.15,5
82,L,0.0837,5,0.11335402503151,0.112782124835404,0.115132546258902,0.115132546258902,0.15,5
83,L,0.0837,5,0.112963149870234,0.111790520648861,0.113750066912218,0.113750066912218,0.15,5
84,L,0.0837,5,0.136239744774085,0.136223400237367,0.138619768536284,0.138619768536284,0.15,5
85,H,0.0995,5,0.113315788449735,0.112416158608619,0.115718469104856,0.115718469104856,0.15,5
86,H,0.0995,5,0.134044239790085,0.133632684507223,0.137004904210898,0.137004904210898,0.15,5
87,L,0.0837,5,0.112403310879378,0.111305759009239,0.112705466282491,0.112705466282491,0.15,5
88,L,0.0837,5,0.112600042723066,0.111430831239447,0.113027270356165,0.113027270356165,0.15,5
89,H,0.0995,5,0.113270168119457,0.112203666693555,0.115460356859515,0.115460356859515,0.15,5
90,L,0.0837,5,0.115514463939545,0.114951098430612,0.117303134973676,0.117303134973676,0.15,5
91,L,0.0837,5,0.111664569022542,0.111056813281328,0.111717778698381,0.111717778698381,0.15,5
92,L,0.0837,5,0.112830734105085,0.111633297786078,0.113460428284503,0.113460428284503,0.15,5
93,L,0.0837,5,0.112951908930027,0.111775600939766,0.113723906262936,0.113723906262936,0.15,5
94,H,0.0995,5,0.128160400058448,0.128705028692119,0.13195202381393,0.13195202381393,0.15,5
95,H,0.0995,5,0.11468148836049,0.114505144264893,0.117889242712468,0.117889242712468,0.15,5
96,H,0.0995,5,0.111825541912461,0.110356260592975,0.112168324551937,0.112168324551937,0.15,5
97,H,0.0995,5,0.124384449343126,0.125248674693975,0.128604704923122,0.128604704923122,0.15,5
98,L,0.0837,5,0.112958373448708,0.111784140429306,0.113738910271145,0.113738910271145,0.15,5
99,H,0.0995,5,0.113328826935106,0.112489278664506,0.115804627646115,0.115804627646115,0.15,5
100,L,0.0837,5,0.117191125599866,0.11604616182016,0.118069399601672,0.118069399601672,0.15,5
101,L,0.0837,5,0.121112873138842,0.120046687410742,0.122175693319399,0.122175693319399,0.15,5
102,H,0.0995,5,0.113053082465569,0.111579113227156,0.114618717739226,0.114618717739226,0.15,5
103,L,0.0837,5,0.113122580291513,0.112046705023868,0.114165681708181,0.114165681708181,0.15,5
104,H,0.0995,5,0.112896596554197,0.111292053704783,0.114175172305482,0.114175172305482,0.15,5
105,H,0.0995,5,0.134324365163392,0.135218522183855,0.138557830140927,0.138557830140927,0.15,5
106,L,0.0837,5,0.11256692243681,0.111407208430895,0.112970527261396,0.112970527261396,0.15,5
107,H,0.0995,5,0.126935958582613,0.126823268829631,0.130208820855162,0.130208820855162,0.15,5
108,H,0.0995,5,0.113012108743203,0.111495641451232,0.114494272240937,0.114494272240937,0.15,5
109,L,0.0837,5,0.111339304284574,0.1110162637694,0.111351964448706,0.111351964448706,0.15,5
110,L,0.0837,5,0.121357169452668,0.121353934020754,0.1237503293081,0.1237503293081,0.15,5
111,L,0.0837,5,0.11257267771996,0.1114112312671,0.112980305380744,0.112980305380744,0.15,5
112,L,0.0837,5,0.121092890861575,0.120618648884248,0.122985334279034,0.122985334279034,0.15,5
113,L,0.0837,5,0.135027990675912,0.137041093928082,0.139413232453697,0.139413232453697,0.15,5
114,H,0.0995,5,0.116066308928294,0.116735001535572,0.120137672508267,0.120137672508267,0.15,5
115,H,0.0995,5,0.120753788141047,0.120649176634329,0.124034864841194,0.124034864841194,0.15,5
116,H,0.0995,5,0.113387809413826,0.113005822827428,0.116380154287757,0.116380154287757,0.15,5
117,L,0.0837,5,0.1367086642257,0.136068429120289,0.13840439413265,0.13840439413265,0.15,5
118,L,0.0837,5,0.112849608695935,0.111653475328698,0.113499480417945,0.113499480417945,0.15,5
119,H,0.0995,5,0.119620448693987,0.12029686129076,0.123678563449156,0.123678563449156,0.15,5
120,H,0.0995,5,0.112754523432187,0.111088504719871,0.11382955019856,0.11382955019856,0.15,5
121,L,0.0837,5,0.112869878324472,0.111675897477045,0.113542172194797,0.113542172194797,0.15,5
122,L,0.0837,5,0.125279307534508,0.12417043717322,0.126250228690482,0.126250228690482,0.15,5
123,L,0.0837,5,0.113332321698635,0.11266223671079,0.114990954801537,0.114990954801537,0.15,5
124,H,0.0995,5,0.11846252286094,0.117805134114092,0.121151476973224,0.121151476973224,0.15,5
125,H,0.0995,5,0.113322056030359,0.112450405217906,0.115758983294767,0.115758983294767,0.15,5
126,H,0.0995,5,0.112867019777347,0.111246012210674,0.114099554034522,0.114099554034522,0.15,5
127,H,0.0995,5,0.123100052594011,0.122762854320833,0.126140025735767,0.126140025735767,0.15,5
128,L,0.0837,5,0.112943199011256,0.111764265442481,0.113703860846895,0.113703860846895,0.15,5
129,H,0.0995,5,0.125691850148542,0.125313266275641,0.1286878284769,0.1286878284769,0.15,5
130,H,0.0995,5,0.121093428555437,0.120117579622681,0.123400929315348,0.123400929315348,0.15,5
131,L,0.0837,5,0.113290691869191,0.112485695678535,0.114772783940026,0.114772783940026,0.15,5
132,L,0.0837,5,0.113273072719031,0.112423898575195,0.114693367686594,0.114693367686594,0.15,5
133,H,0.0995,5,0.113120419055822,0.111733500749291,0.114840441851614,0.114840441851614,0.15,5
134,L,0.0837,5,0.112699258709442,0.111509020689468,0.113204675792436,0.113204675792436,0.15,5
135,H,0.0995,5,0.143670223905619,0.142467348263235,0.145673282780724,0.145673282780724,0.15,5
136,H,0.0995,5,0.142831132586613,0.143551803754272,0.146906465400936,0.146906465400936,0.15,5
137,L,0.0837,5,0.112817818211944,0.111619862291094,0.113434076896397,0.113434076896397,0.15,5
138,H,0.0995,5,0.123595614639302,0.123494419942594,0.126880162554092,0.126880162554092,0.15,5
139,L,0.0837,5,0.112179035532179,0.111199903300872,0.112375335227145,0.112375335227145,0.15,5
140,H,0.0995,5,0.125207315301811,0.124562615898045,0.127910701208598,0.127910701208598,0.15,5
141,L,0.0837,5,0.113381981582217,0.113002425964383,0.115380803938364,0.115380803938364,0.15,5
142,L,0.0837,5,0.112664688332152,0.111480430693619,0.113141515419342,0.113141515419342,0.15,5
143,H,0.0995,5,0.113370354952233,0.112795946040878,0.116152823039614,0.116152823039614,0.15,5
144,L,0.0837,5,0.112940190751503,0.111760394819672,0.113696981964338,0.113696981964338,0.15,5
145,L,0.0837,5,0.112955036052052,0.111779718189272,0.113731150634462,0.113731150634462,0.15,5
146,L,0.0837,5,0.123796266926459,0.122605671278964,0.124303724225474,0.124303724225474,0.15,5
147,H,0.0995,5,0.113043565923325,0.111559097635641,0.114589185605468,0.114589185605468,0.15,5
148,L,0.0837,5,0.112128899700503,0.111180507109545,0.112305803204187,0.112305803204187,0.15,5
149,L,0.0837,5,0.138757799563041,0.13765250922071,0.139737002116298,0.139737002116298,0.15,5
150,L,0.0837,5,0.115270769520912,0.114089721904877,0.116021795943178,0.116021795943178,0.15,5
151,H,0.0995,5,0.113040959507647,0.111553684699806,0.114581166253955,0.114581166253955,0.15,5
152,H,0.0995,5,0.113393921545761,0.113680854378174,0.117073470259883,0.117073470259883,0.15,5
153,H,0.0995,5,0.112633488721083,0.110944209402976,0.113564220170561,0.113564220170561,0.15,5
154,L,0.0837,5,0.132884700813868,0.131686514341214,0.133480055754364,0.133480055754364,0.15,5
155,L,0.0837,5,0.113228582189307,0.112289567542528,0.114514546124352,0.114514546124352,0.15,5
156,L,0.0837,5,0.112835638629373,0.111638477825013,0.113470512847719,0.113470512847719,0.15,5
157,L,0.0837,5,0.113212219410114,0.112246144673634,0.114454760476314,0.114454760476314,0.15,5
158,L,0.0837,5,0.118536791421013,0.117725760848058,0.120010578979348,0.120010578979348,0.15,5
159,H,0.0995,5,0.143817777585911,0.142727308370579,0.145976093006446,0.145976093006446,0.15,5
160,L,0.0837,5,0.113380782728812,0.112990021745421,0.11536720086601,0.11536720086601,0.15,5
161,L,0.0837,5,0.112996201331894,0.111836402742747,0.113829000467704,0.113829000467704,0.15,5
162,H,0.0995,5,0.11310613695436,0.111698695200366,0.114791354201227,0.114791354201227,0.15,5
163,H,0.0995,5,0.112834917941396,0.111198377990925,0.114019817978822,0.114019817978822,0.15,5
164,H,0.0995,5,0.112893929761205,0.111287812787173,0.11416826459488,0.11416826459488,0.15,5
165,H,0.0995,5,0.124323241641411,0.124294134521853,0.127680593481117,0.127680593481117,0.15,5
166,H,0.0995,5,0.113394245764251,0.113126563646895,0.116507331457649,0.116507331457649,0.15,5
167,H,0.0995,5,0.121084144059202,0.119732276844818,0.122861779853577,0.122861779853577,0.15,5
168,H,0.0995,5,0.112732198704444,0.111060128567307,0.113778849318252,0.113778849318252,0.15,5
169,H,0.0995,5,0.113008785694517,0.111489166634026,0.114484474375045,0.114484474375045,0.15,5
170,L,0.0837,5,0.113263295688438,0.11239198124893,0.114651673329771,0.114651673329771,0.15,5
171,H,0.0995,5,0.113382557734647,0.112333365674957,0.115595529614117,0.115595529614117,0.15,5
172,H,0.0995,5,0.111959159860937,0.110422950644573,0.11236863255201,0.11236863255201,0.15,5
173,L,0.0837,5,0.113365156828753,0.112856922585825,0.115218475806488,0.115218475806488,0.15,5
174,H,0.0995,5,0.113298994281035,0.112331291063,0.115616807390538,0.115616807390538,0.15,5
175,L,0.0837,5,0.124535128778583,0.124296115900367,0.12668587187977,0.12668587187977,0.15,5
176,H,0.0995,5,0.113142265089813,0.111789232883971,0.114918020020286,0.114918020020286,0.15,5
177,H,0.0995,5,0.112825110936109,0.111184280177541,0.113995913160152,0.113995913160152,0.15,5
178,L,0.0837,5,0.132001708006122,0.131076417582072,0.133309098010943,0.133309098010943,0.15,5
179,L,0.0837,5,0.111243929050903,0.111009951417437,0.111250276863132,0.111250276863132,0.15,5
180,H,0.0995,5,0.112881071596883,0.111267617423471,0.114135211066855,0.114135211066855,0.15,5
181,L,0.0837,5,0.127051101036317,0.126592532109027,0.128961408640858,0.128961408640858,0.15,5
182,L,0.0837,5,0.113197596980978,0.112209509814581,0.114403503188167,0.114403503188167,0.15,5
183,L,0.0837,5,0.113048427510229,0.111915808828404,0.113960632731595,0.113960632731595,0.15,5
184,L,0.0837,5,0.118412545936929,0.11781356475143,0.120158590977305,0.120158590977305,0.15,5
185,L,0.0837,5,0.113629663672637,0.113934726218466,0.116340175479738,0.116340175479738,0.15,5
186,H,0.0995,5,0.113209077564378,0.111982739563682,0.115178339174562,0.115178339174562,0.15,5
187,H,0.0995,5,0.112424860039729,0.110740675502415,0.113152057588645,0.113152057588645,0.15,5
188,H,0.0995,5,0.144354506109841,0.14382618822669,0.147188084183996,0.147188084183996,0.15,5
189,L,0.0837,5,0.113174313547332,0.112154857833514,0.114325567773518,0.114325567773518,0.15,5
190,L,0.0837,5,0.121805782244686,0.120608942987418,0.122365208671925,0.122365208671925,0.15,5
191,H,0.0995,5,0.113301476069534,0.112343269044947,0.115631267160983,0.115631267160983,0.15,5
192,L,0.0837,5,0.113309044398714,0.112557219713349,0.114862660504286,0.114862660504286,0.15,5
193,L,0.0837,5,0.113121108917195,0.112043857637518,0.114161362947517,0.114161362947517,0.15,5
194,L,0.0837,5,0.153321847272057,0.15608001469479,0.158192391510692,0.158192391510692,0.15,5
195,L,0.0837,5,0.112646820671687,0.111466235901768,0.113109452967049,0.113109452967049,0.15,5
196,L,0.0837,5,0.112581216429963,0.111417262544432,0.112994875368069,0.112994875368069,0.15,5
197,H,0.0995,5,0.113259739810442,0.112161863694814,0.115408125551759,0.115408125551759,0.15,5
198,L,0.0837,5,0.118037613263578,0.1171453479889,0.119395127641184,0.119395127641184,0.15,5
199,H,0.0995,5,0.139816398691586,0.139412444148716,0.142785225136661,0.142785225136661,0.15,5
200,H,0.0995,5,0.112940756657572,0.11136505994594,0.114292338650014,0.114292338650014,0.15,5
1,H,0.0995,7,0.112474338978576,0.110784603859155,0.113245464895771,0.113245464895771,0.15,7
2,L,0.0837,7,0.130646637627826,0.129580632988054,0.13170982097739,0.13170982097739,0.15,7
3,L,0.0837,7,0.113222050886501,0.112271906819931,0.114490354089251,0.114490354089251,0.15,7
4,L,0.0837,7,0.111354226407881,0.111017462623872,0.111368085417348,0.111368085417348,0.15,7
5,L,0.0837,7,0.118144278241419,0.117732473919159,0.12010727283097,0.12010727283097,0.15,7
6,L,0.0837,7,0.113363784098788,0.112847021006684,0.115207201487521,0.115207201487521,0.15,7
7,L,0.0837,7,0.113036902685567,0.11189748738346,0.113930786452391,0.113930786452391,0.15,7
8,L,0.0837,7,0.111735198083486,0.111070042675131,0.111801637143837,0.111801637143837,0.15,7
9,L,0.0837,7,0.113353822470538,0.112780866576032,0.115131085428706,0.115131085428706,0.15,7
10,H,0.0995,7,0.113350029451917,0.112627227908476,0.115963779419657,0.115963779419657,0.15,7
11,H,0.0995,7,0.112086935652283,0.110495614235632,0.112569071945657,0.112569071945657,0.15,7
12,H,0.0995,7,0.113385084252943,0.112965415997339,0.116337022309721,0.116337022309721,0.15,7
13,H,0.0995,7,0.113333615316752,0.112518095289936,0.115838232665893,0.115838232665893,0.15,7
14,L,0.0837,7,0.112018112961657,0.111142354569165,0.112156863915739,0.112156863915739,0.15,7
15,L,0.0837,7,0.112246005900727,0.11122807929236,0.112470481577739,0.112470481577739,0.15,7
16,H,0.0995,7,0.113322637575844,0.112453664119041,0.115762823754055,0.115762823754055,0.15,7
17,L,0.0837,7,0.113175100983219,0.112156638551891,0.114328135918091,0.114328135918091,0.15,7
18,L,0.0837,7,0.115527574281264,0.114836203191863,0.117159368208491,0.117159368208491,0.15,7
19,H,0.0995,7,0.117322137475991,0.116696993495255,0.120047668877314,0.120047668877314,0.15,7
20,L,0.0837,7,0.112661953602663,0.11147823306345,0.113136583050193,0.113136583050193,0.15,7
21,H,0.0995,7,0.113081952540279,0.111642403237635,0.114710877836605,0.114710877836605,0.15,7
22,L,0.0837,7,0.138285722567127,0.138416516732069,0.140811219710444,0.140811219710444,0.15,7
23,H,0.0995,7,0.120675356016294,0.11997146356877,0.123310988893835,0.123310988893835,0.15,7
24,L,0.0837,7,0.113066432911533,0.111945429536808,0.114008258831632,0.114008258831632,0.15,7
25,L,0.0837,7,0.113191522548086,0.112194837301143,0.114382756232156,0.114382756232156,0.15,7
26,H,0.0995,7,0.113047927184746,0.111568220850653,0.11460267009404,0.11460267009404,0.15,7
27,L,0.0837,7,0.122985879952615,0.121813761454413,0.123774791760457,0.123774791760457,0.15,7
28,H,0.0995,7,0.112926028346096,0.111340108630496,0.114252659035077,0.114252659035077,0.15,7
29,H,0.0995,7,0.112929190834014,0.111345413656135,0.114261126548637,0.114261126548637,0.15,7
30,H,0.0995,7,0.135909847266562,0.136184759902976,0.139566114369793,0.139566114369793,0.15,7
31,H,0.0995,7,0.113390619169791,0.112450825798188,0.11574350439479,0.11574350439479,0.15,7
32,H,0.0995,7,0.133746056595384,0.132425226165243,0.135573019694599,0.135573019694599,0.15,7
33,H,0.0995,7,0.11297428801002,0.111424309866624,0.114385119935188,0.114385119935188,0.15,7
34,H,0.0995,7,0.113181440519342,0.111897912509646,0.115065875087839,0.115065875087839,0.15,7
35,H,0.0995,7,0.113354567150845,0.112660934677588,0.116002023887715,0.116002023887715,0.15,7
36,H,0.0995,7,0.135067291068529,0.13426929362965,0.137592778392516,0.137592778392516,0.15,7
37,H,0.0995,7,0.112974903027652,0.111425430104846,0.114386855191042,0.114386855191042,0.15,7
38,L,0.0837,7,0.112446945335663,0.111330541283969,0.112773883004026,0.112773883004026,0.15,7
39,L,0.0837,7,0.113363709389977,0.112846488311415,0.115206594083442,0.115206594083442,0.15,7
40,H,0.0995,7,0.113355877108314,0.11267101708923,0.116013416256831,0.116013416256831,0.15,7
41,L,0.0837,7,0.111836228687265,0.111092122582715,0.111924747655095,0.111924747655095,0.15,7
42,H,0.0995,7,0.112634902300049,0.110945768435281,0.113567192793511,0.113567192793511,0.15,7
43,H,0.0995,7,0.122948707660606,0.122049577877368,0.125352003513594,0.125352003513594,0.15,7
44,L,0.0837,7,0.112242149832808,0.111226383227203,0.112464929444668,0.112464929444668,0.15,7
45,H,0.0995,7,0.113399872831793,0.113358622569036,0.116745017460462,0.116745017460462,0.15,7
46,H,0.0995,7,0.113118425905951,0.111728569355485,0.114833517320181,0.114833517320181,0.15,7
47,L,0.0837,7,0.112463783398743,0.111340522284689,0.112800702067803,0.112800702067803,0.15,7
48,L,0.0837,7,0.133843514453327,0.132667563273849,0.134290469267259,0.134290469267259,0.15,7
49,H,0.0995,7,0.112987810984161,0.111449235618539,0.114423568661261,0.114423568661261,0.15,7
50,L,0.0837,7,0.113090524568431,0.111987121442839,0.114074042394498,0.114074042394498,0.15,7
51,L,0.0837,7,0.113303421776082,0.112534414599915,0.114834232758458,0.114834232758458,0.15,7
52,L,0.0837,7,0.112552508580483,0.111397280618973,0.112946185583702,0.112946185583702,0.15,7
53,L,0.0837,7,0.112916407763285,0.111730567662994,0.113643371809909,0.113643371809909,0.15,7
54,L,0.0837,7,0.122335193047591,0.121783588007953,0.124137785679792,0.124137785679792,0.15,7
55,L,0.0837,7,0.112991944951782,0.111830317294285,0.113818658629536,0.113818658629536,0.15,7
56,H,0.0995,7,0.112236952114306,0.11059382261821,0.112817296790367,0.112817296790367,0.15,7
57,H,0.0995,7,0.11305933465015,0.111592484056069,0.114638340764876,0.114638340764876,0.15,7
58,L,0.0837,7,0.124750186283092,0.123566691479181,0.125489368295501,0.125489368295501,0.15,7
59,L,0.0837,7,0.112405960982129,0.111307220888066,0.112709578254643,0.112709578254643,0.15,7
60,H,0.0995,7,0.136151330420072,0.135570756808234,0.138926919063903,0.138926919063903,0.15,7
61,L,0.0837,7,0.112860142699004,0.111665027986736,0.11352156706948,0.11352156706948,0.15,7
62,H,0.0995,7,0.118821044074468,0.118619682695094,0.12200301912492,0.12200301912492,0.15,7
63,L,0.0837,7,0.112678733344399,0.111491863050376,0.113166992778829,0.113166992778829,0.15,7
64,H,0.0995,7,0.113385967487441,0.112978044379012,0.116350533925898,0.116350533925898,0.15,7
65,L,0.0837,7,0.125521755714932,0.124336678541284,0.126252801062018,0.126252801062018,0.15,7
66,L,0.0837,7,0.112343755307423,0.111274307548221,0.112614459240174,0.112614459240174,0.15,7
67,H,0.0995,7,0.113219328261361,0.112016256415172,0.115222106735455,0.115222106735455,0.15,7
68,H,0.0995,7,0.12125822179629,0.120372327828284,0.123677759168653,0.123677759168653,0.15,7
69,H,0.0995,7,0.113317669383671,0.112426272952568,0.115730464395394,0.115730464395394,0.15,7
70,L,0.0837,7,0.112398517684397,0.111303128795654,0.112698042864509,0.112698042864509,0.15,7
71,L,0.0837,7,0.112517094756865,0.111373753502889,0.11288724464405,0.11288724464405,0.15,7
72,H,0.0995,7,0.113365541803385,0.112751249758382,0.116103313621096,0.116103313621096,0.15,7
73,L,0.0837,7,0.113223170170134,0.11227490145878,0.114494468011728,0.114494468011728,0.15,7
74,H,0.0995,7,0.112869458105974,0.111249727226283,0.114105707390676,0.114105707390676,0.15,7
75,H,0.0995,7,0.112877294402957,0.111261762885746,0.114125579347132,0.114125579347132,0.15,7
76,H,0.0995,7,0.126092012416447,0.12469760205868,0.1277994276702,0.1277994276702,0.15,7
77,H,0.0995,7,0.112383306222141,0.110705599118203,0.113075427398309,0.113075427398309,0.15,7
78,H,0.0995,7,0.113219809770573,0.112017860962577,0.115224192792072,0.115224192792072,0.15,7
79,L,0.0837,7,0.132924250664646,0.132564128480523,0.134944476126487,0.134944476126487,0.15,7
80,L,0.0837,7,0.113138450827683,0.112078166085846,0.114213013296623,0.114213013296623,0.15,7
81,L,0.0837,7,0.114907387937987,0.113717114609274,0.11560789469898,0.11560789469898,0.15,7
82,L,0.0837,7,0.113364498309996,0.112852145460063,0.115213040152102,0.115213040152102,0.15,7
83,H,0.0995,7,0.127621747095361,0.126857019679933,0.130186538274442,0.130186538274442,0.15,7
84,L,0.0837,7,0.11267087712264,0.111485437985794,0.113152711492501,0.113152711492501,0.15,7
85,L,0.0837,7,0.111447928213512,0.111026363596369,0.111470688195386,0.111470688195386,0.15,7
86,H,0.0995,7,0.113364422134792,0.112741358231683,0.116092302425799,0.116092302425799,0.15,7
87,H,0.0995,7,0.112597525807562,0.110905447323019,0.113489495188727,0.113489495188727,0.15,7
88,L,0.0837,7,0.11304757873383,0.111914442963989,0.113958418081157,0.113958418081157,0.15,7
89,L,0.0837,7,0.111686085830665,0.111060659785072,0.111743142001007,0.111743142001007,0.15,7
90,L,0.0837,7,0.113120000872736,0.112041720877912,0.114158118133796,0.114158118133796,0.15,7
91,H,0.0995,7,0.117744770434502,0.11772344843013,0.121109936717127,0.121109936717127,0.15,7
92,H,0.0995,7,0.113119032263713,0.111730066987111,0.114835621309571,0.114835621309571,0.15,7
93,L,0.0837,7,0.112486463725421,0.111354350537947,0.112837210647707,0.112837210647707,0.15,7
94,H,0.0995,7,0.143964198260579,0.144347701583163,0.14727167631296,0.14727167631296,0.15,7
95,H,0.0995,7,0.112425498048269,0.110741226655875,0.113153246762143,0.113153246762143,0.15,7
96,H,0.0995,7,0.112282334788924,0.110626651010184,0.112895507856993,0.112895507856993,0.15,7
97,H,0.0995,7,0.120074924867227,0.119842754773572,0.123224998924067,0.123224998924067,0.15,7
98,L,0.0837,7,0.112345182033511,0.111275030554493,0.112616608972532,0.112616608972532,0.15,7
99,H,0.0995,7,0.112720389285843,0.111045460641064,0.11375237198517,0.11375237198517,0.15,7
100,H,0.0995,7,0.112820289787902,0.111177424420937,0.113984236267204,0.113984236267204,0.15,7
101,L,0.0837,7,0.113309955638635,0.114238264727595,0.116725443171173,0.116725443171173,0.15,7
102,L,0.0837,7,0.114747416510627,0.115185394856795,0.117596192899058,0.117596192899058,0.15,7
103,H,0.0995,7,0.112464936877191,0.110776067826247,0.113227526761469,0.113227526761469,0.15,7
104,L,0.0837,7,0.128080043004947,0.127956825763969,0.130351551110089,0.130351551110089,0.15,7
105,H,0.0995,7,0.133544628480912,0.131881271042826,0.13463123209936,0.13463123209936,0.15,7
106,L,0.0837,7,0.112580262586764,0.111416585044455,0.112993244015424,0.112993244015424,0.15,7
107,H,0.0995,7,0.1131503223173,0.11181061381543,0.114947458191527,0.114947458191527,0.15,7
108,L,0.0837,7,0.113255486145566,0.112367547443539,0.114619429971791,0.114619429971791,0.15,7
109,H,0.0995,7,0.112425862500012,0.110741541667801,0.113153926225812,0.113153926225812,0.15,7
110,H,0.0995,7,0.113193528787467,0.111934084518966,0.115114135365306,0.115114135365306,0.15,7
111,L,0.0837,7,0.116857443162009,0.116679509188043,0.119072331964461,0.119072331964461,0.15,7
112,H,0.0995,7,0.113346506946275,0.112602245954996,0.115935274960521,0.115935274960521,0.15,7
113,H,0.0995,7,0.112758227979557,0.111093297773622,0.11383804781148,0.11383804781148,0.15,7
114,L,0.0837,7,0.134058801106,0.133056430101361,0.13427141740367,0.13427141740367,0.15,7
115,L,0.0837,7,0.113024639141182,0.114915214064695,0.117693250002168,0.117693250002168,0.15,7
116,H,0.0995,7,0.11292940503239,0.111345773997504,0.114261701088383,0.114261701088383,0.15,7
117,H,0.0995,7,0.113221211067856,0.112022546456986,0.115230279583767,0.115230279583767,0.15,7
118,L,0.0837,7,0.112822851633721,0.111625063097828,0.113444311115358,0.113444311115358,0.15,7
119,L,0.0837,7,0.112685522550901,0.111497478251811,0.113179397186755,0.113179397186755,0.15,7
120,L,0.0837,7,0.122435121632405,0.122750147841484,0.12513736277662,0.12513736277662,0.15,7
121,L,0.0837,7,0.119324133888691,0.119833541536892,0.122229097296619,0.122229097296619,0.15,7
122,H,0.0995,7,0.113278643403117,0.112239207165922,0.115504372628091,0.115504372628091,0.15,7
123,H,0.0995,7,0.127197334479726,0.125551917895148,0.12835251527291,0.12835251527291,0.15,7
124,H,0.0995,7,0.128283866428591,0.127956326010512,0.13133405495907,0.13133405495907,0.15,7
125,H,0.0995,7,0.12204764780804,0.121923496768592,0.125308837247056,0.125308837247056,0.15,7
126,L,0.0837,7,0.112599792747146,0.111430648591787,0.113026837723109,0.113026837723109,0.15,7
127,H,0.0995,7,0.112721584635765,0.111046934810018,0.113755041504047,0.113755041504047,0.15,7
128,L,0.0837,7,0.113131643910771,0.112064501269196,0.114192541563081,0.114192541563081,0.15,7
129,L,0.0837,7,0.112862307562296,0.111667428812822,0.113526132758854,0.113526132758854,0.15,7
130,L,0.0837,7,0.13001339420783,0.129353646863195,0.131684943931715,0.131684943931715,0.15,7
131,L,0.0837,7,0.119296343474806,0.118212528190059,0.120322841254977,0.120322841254977,0.15,7
132,H,0.0995,7,0.112937121829284,0.111358843722102,0.114282487609884,0.114282487609884,0.15,7
133,L,0.0837,7,0.113150600694299,0.112103230359182,0.114250227436538,0.114250227436538,0.15,7
134,H,0.0995,7,0.114785156745771,0.113639808583028,0.116868946426559,0.116868946426559,0.15,7
135,L,0.0837,7,0.121320880805434,0.120777373578924,0.123133016914037,0.123133016914037,0.15,7
136,L,0.0837,7,0.117750802965224,0.11657665821518,0.11853169569046,0.11853169569046,0.15,7
137,H,0.0995,7,0.13426496383683,0.133999482652817,0.137380348923876,0.137380348923876,0.15,7
138,L,0.0837,7,0.112980507083474,0.111814228522513,0.113791131989482,0.113791131989482,0.15,7
139,H,0.0995,7,0.141224468293126,0.13991316305462,0.143066284953627,0.143066284953627,0.15,7
140,L,0.0837,7,0.112860078870883,0.111664957340628,0.11352143259525,0.11352143259525,0.15,7
141,H,0.0995,7,0.123321813474412,0.122099596466149,0.125297050815822,0.125297050815822,0.15,7
142,L,0.0837,7,0.122398589183955,0.121200435256011,0.122990426319515,0.122990426319515,0.15,7
143,L,0.0837,7,0.112348927810116,0.111276935689521,0.11262225988416,0.11262225988416,0.15,7
144,H,0.0995,7,0.119544616591601,0.118414288910237,0.121649029868543,0.121649029868543,0.15,7
145,L,0.0837,7,0.113043911976795,0.111908572866844,0.113948881226985,0.113948881226985,0.15,7
146,H,0.0995,7,0.124073135498957,0.124876533134847,0.128233747757964,0.128233747757964,0.15,7
147,H,0.0995,7,0.111549500855985,0.110243801171024,0.111779824084405,0.111779824084405,0.15,7
148,L,0.0837,7,0.113235351420742,0.112308363157012,0.114540110960522,0.114540110960522,0.15,7
149,H,0.0995,7,0.121339542882059,0.119947896509541,0.12305162213561,0.12305162213561,0.15,7
150,L,0.0837,7,0.112776296538174,0.111578593450626,0.113351286372692,0.113351286372692,0.15,7
151,H,0.0995,7,0.128319368898015,0.127103948827384,0.130304425027504,0.130304425027504,0.15,7
152,L,0.0837,7,0.112473754914038,0.111346546842149,0.112816698140544,0.112816698140544,0.15,7
153,H,0.0995,7,0.132871256090981,0.132848490910889,0.136234974482742,0.136234974482742,0.15,7
154,L,0.0837,7,0.113311581929356,0.112567799261876,0.114875777573648,0.114875777573648,0.15,7
155,L,0.0837,7,0.113090800665063,0.111987613811481,0.114074810859772,0.114074810859772,0.15,7
156,L,0.0837,7,0.124944401064031,0.125777899261241,0.128156984646811,0.128156984646811,0.15,7
157,L,0.0837,7,0.112586939452002,0.111421347536449,0.113004683372647,0.113004683372647,0.15,7
158,H,0.0995,7,0.113294017952356,0.111874862412299,0.114958973653064,0.114958973653064,0.15,7
159,L,0.0837,7,0.113150605032505,0.112103239468544,0.114250240884107,0.114250240884107,0.15,7
160,H,0.0995,7,0.118550006344028,0.119068213749393,0.122450363155893,0.122450363155893,0.15,7
161,H,0.0995,7,0.119650437979728,0.120079108227643,0.123455422051479,0.123455422051479,0.15,7
162,L,0.0837,7,0.1126684730716,0.111483487267991,0.113148356723662,0.113148356723662,0.15,7
163,H,0.0995,7,0.11976648713039,0.118888826826422,0.122196088178462,0.122196088178462,0.15,7
164,L,0.0837,7,0.129637308011549,0.130330509926113,0.132687521392879,0.132687521392879,0.15,7
